Parameters of Sample:   Name of the Sample
Concentration (mg/ml):   8.6800
Volumn (ml):   0.4000
Experiment Date:	10/31/2017	12:09 PM	Recording Period (ms): 1000.0000

Time	H	Frequency	T1	T2	T3	IpSupply	VpSupply	Current	SAR	sd SAR	L
443.0000	4931.5750	992780.6775	25.5700	0.0000	0.0000	1.4210	18.3940	36.5302	0.0000	0.0000	0.0000
444.0000	4928.0514	992781.4364	25.6100	0.0000	0.0000	1.4210	18.3940	36.5041	0.0000	0.0000	0.0000
445.0000	4929.1569	992781.9844	25.5200	0.0000	0.0000	1.4210	18.3940	36.5123	0.0000	0.0000	0.0000
446.0000	4927.0867	992780.1375	25.5800	0.0000	0.0000	1.4210	18.3940	36.4969	0.0000	0.0000	0.0000
447.0000	4927.0867	992781.4070	25.6100	0.0000	0.0000	1.4210	18.3940	36.4969	0.0000	0.0000	0.0000
448.0000	4928.0514	992782.6602	25.5400	0.0000	0.0000	1.4210	18.3940	36.5041	0.0000	0.0000	0.0000
449.0000	4926.5442	992781.6247	25.5000	0.0000	0.0000	1.4210	18.3940	36.4929	0.0000	0.0000	0.0000
450.0000	4928.7884	992780.8396	25.6100	0.0000	0.0000	1.4210	18.3940	36.5095	0.0000	0.0000	0.0000
451.0000	4926.2627	992781.9697	25.6100	0.0000	0.0000	1.4210	18.3940	36.4908	0.0000	0.0000	0.0000
452.0000	4924.1593	992780.2080	25.5400	0.0000	0.0000	1.4210	18.3940	36.4753	0.0000	0.0000	0.0000
453.0000	4926.6312	992780.9129	25.6400	0.0000	0.0000	1.4210	18.3940	36.4936	0.0000	0.0000	0.0000
454.0000	4925.9480	992782.0277	25.5800	0.0000	0.0000	1.4210	18.3940	36.4885	0.0000	0.0000	0.0000
455.0000	4929.9808	992781.2775	25.5000	0.0000	0.0000	1.4210	18.3940	36.5184	0.0000	0.0000	0.0000
456.0000	4926.9997	992781.6884	25.4800	0.0000	0.0000	1.4210	18.3940	36.4963	0.0000	0.0000	0.0000
457.0000	4929.1569	992780.8736	25.5400	0.0000	0.0000	1.4210	18.3940	36.5123	0.0000	0.0000	0.0000
458.0000	4928.9291	992781.1597	25.6100	0.0000	0.0000	1.4210	18.3940	36.5106	0.0000	0.0000	0.0000
459.0000	4926.0349	992781.8954	25.6100	0.0000	0.0000	1.4210	18.3940	36.4891	0.0000	0.0000	0.0000
460.0000	4926.9997	992780.9129	25.6100	0.0000	0.0000	1.4210	18.3940	36.4963	0.0000	0.0000	0.0000
461.0000	4928.2791	992780.5898	25.6300	0.0000	0.0000	1.4210	18.3940	36.5058	0.0000	0.0000	0.0000
462.0000	4928.0514	992781.4912	25.6000	0.0000	0.0000	1.4210	18.3940	36.5041	0.0000	0.0000	0.0000
463.0000	4926.9997	992781.4522	25.5600	0.0000	0.0000	1.4210	18.3940	36.4963	0.0000	0.0000	0.0000
464.0000	4927.9644	992780.4887	25.6100	0.0000	0.0000	1.4210	18.3940	36.5034	0.0000	0.0000	0.0000
465.0000	4926.5442	992781.0260	25.6700	0.0000	0.0000	1.4210	18.3940	36.4929	0.0000	0.0000	0.0000
466.0000	4925.2647	992781.0649	25.6400	0.0000	0.0000	1.4210	18.3940	36.4834	0.0000	0.0000	0.0000
467.0000	4928.5606	992780.9675	25.6400	0.0000	0.0000	1.4210	18.3940	36.5079	0.0000	0.0000	0.0000
468.0000	4927.8236	992781.1843	25.6300	0.0000	0.0000	1.4210	18.3940	36.5024	0.0000	0.0000	0.0000
469.0000	4928.5606	992781.4020	25.7000	0.0000	0.0000	1.4210	18.3940	36.5079	0.0000	0.0000	0.0000
470.0000	4926.4904	992781.2686	25.7200	0.0000	0.0000	1.4210	18.3940	36.4925	0.0000	0.0000	0.0000
471.0000	4930.1216	992780.4034	25.6400	0.0000	0.0000	1.4210	18.3940	36.5194	0.0000	0.0000	0.0000
472.0000	4927.3682	992780.9286	25.5300	0.0000	0.0000	1.4210	18.3940	36.4990	0.0000	0.0000	0.0000
473.0000	4927.4552	992781.3387	25.5600	0.0000	0.0000	1.4210	18.3940	36.4997	0.0000	0.0000	0.0000
474.0000	4928.3329	992780.6519	25.6800	0.0000	0.0000	1.4210	18.3940	36.5062	0.0000	0.0000	0.0000
475.0000	4927.7367	992780.7892	25.6800	0.0000	0.0000	1.4210	18.3940	36.5018	0.0000	0.0000	0.0000
476.0000	4929.6661	992782.5525	25.6400	0.0000	0.0000	1.4210	18.3940	36.5160	0.0000	0.0000	0.0000
477.0000	4927.8236	992780.8147	25.6200	0.0000	0.0000	1.4210	18.3940	36.5024	0.0000	0.0000	0.0000
478.0000	4926.5442	992781.4668	25.6400	0.0000	0.0000	1.4210	18.3940	36.4929	0.0000	0.0000	0.0000
479.0000	4928.1921	992780.8592	25.6500	0.0000	0.0000	1.4210	18.3940	36.5051	0.0000	0.0000	0.0000
480.0000	4926.7719	992780.1680	25.6500	0.0000	0.0000	1.4210	18.3940	36.4946	0.0000	0.0000	0.0000
481.0000	4930.4363	992782.1711	25.6300	0.0000	0.0000	1.4210	18.3940	36.5218	0.0000	0.0000	0.0000
482.0000	4926.5442	992781.0890	25.6800	0.0000	0.0000	1.4210	18.3940	36.4929	0.0000	0.0000	0.0000
483.0000	4928.1051	992781.5892	25.6800	0.0000	0.0000	1.4210	18.3940	36.5045	0.0000	0.0000	0.0000
484.0000	4926.3164	992781.8629	25.6600	0.0000	0.0000	1.4210	18.3940	36.4912	0.0000	0.0000	0.0000
485.0000	4927.2274	992783.8006	25.7000	0.0000	0.0000	1.4210	18.3940	36.4980	0.0000	0.0000	0.0000
486.0000	4929.0161	992780.2652	25.7000	0.0000	0.0000	1.4210	18.3940	36.5112	0.0000	0.0000	0.0000
487.0000	4929.4178	992797.2207	25.7800	0.0000	0.0000	1.4210	18.3940	36.5142	0.0000	0.0000	0.0000
488.0000	4941.6035	992880.9906	25.8000	0.0000	0.0000	1.4210	18.3940	36.6045	0.0000	0.0000	0.0000
489.0000	4941.5165	992881.0410	25.6400	0.0000	0.0000	1.4210	18.3940	36.6038	0.0000	0.0000	0.0000
490.0000	4938.6223	992882.2291	25.5500	0.0000	0.0000	1.4210	18.3940	36.5824	0.0000	0.0000	0.0000
491.0000	4939.5000	992881.6107	25.4600	0.0000	0.0000	1.4210	18.3940	36.5889	0.0000	0.0000	0.0000
492.0000	4938.1668	992882.7179	25.4200	0.0000	0.0000	1.4210	18.3940	36.5790	0.0000	0.0000	0.0000
493.0000	4938.0798	992882.3303	25.4400	0.0000	0.0000	1.4210	18.3940	36.5784	0.0000	0.0000	0.0000
494.0000	4942.1997	992881.7056	25.4500	0.0000	0.0000	1.4210	18.3940	36.6089	0.0000	0.0000	0.0000
495.0000	4939.1315	992882.2787	25.3700	0.0000	0.0000	1.4210	18.3940	36.5862	0.0000	0.0000	0.0000
496.0000	4940.3240	992882.8640	25.3100	0.0000	0.0000	1.4210	18.3940	36.5950	0.0000	0.0000	0.0000
497.0000	4937.5706	992883.0281	25.3900	0.0000	0.0000	1.4210	18.3940	36.5746	0.0000	0.0000	0.0000
498.0000	4940.5518	992882.1303	25.0400	0.0000	0.0000	1.4210	18.3940	36.5967	0.0000	0.0000	0.0000
499.0000	4940.6925	992882.1594	24.0000	0.0000	0.0000	1.4210	18.3940	36.5977	0.0000	0.0000	0.0000
500.0000	4940.7795	992882.6209	22.8200	0.0000	0.0000	1.4210	18.3940	36.5984	0.0000	0.0000	0.0000
501.0000	4940.6387	992882.3221	22.4700	0.0000	0.0000	1.4210	18.3940	36.5973	0.0000	0.0000	0.0000
502.0000	4940.7795	992882.2398	22.6400	0.0000	0.0000	1.4210	18.3940	36.5984	0.0000	0.0000	0.0000
503.0000	4941.3757	992882.8860	23.0800	0.0000	0.0000	1.4210	18.3940	36.6028	0.0000	0.0000	0.0000
504.0000	4940.5518	992881.8759	23.1400	0.0000	0.0000	1.4210	18.3940	36.5967	0.0000	0.0000	0.0000
505.0000	4939.5000	992881.2204	23.1500	0.0000	0.0000	1.4210	18.3940	36.5889	0.0000	0.0000	0.0000
506.0000	4940.4648	992881.5161	23.2300	0.0000	0.0000	1.4210	18.3940	36.5960	0.0000	0.0000	0.0000
507.0000	4939.1315	992882.2666	23.3100	0.0000	0.0000	1.4210	18.3940	36.5862	0.0000	0.0000	0.0000
508.0000	4942.7959	992882.8370	23.3800	0.0000	0.0000	1.4210	18.3940	36.6133	0.0000	0.0000	0.0000
509.0000	4939.3593	992881.8027	23.3700	0.0000	0.0000	1.4210	18.3940	36.5878	0.0000	0.0000	0.0000
510.0000	4941.0610	992882.0131	23.3200	0.0000	0.0000	1.4210	18.3940	36.6005	0.0000	0.0000	0.0000
511.0000	4940.3240	992882.4812	23.2900	0.0000	0.0000	1.4210	18.3940	36.5950	0.0000	0.0000	0.0000
512.0000	4941.3757	992882.6340	23.3000	0.0000	0.0000	1.4210	18.3940	36.6028	0.0000	0.0000	0.0000
513.0000	4938.9038	992882.0075	23.3400	0.0000	0.0000	1.4210	18.3940	36.5845	0.0000	0.0000	0.0000
514.0000	4941.0610	992882.4491	23.4000	0.0000	0.0000	1.4210	18.3940	36.6005	0.0000	0.0000	0.0000
515.0000	4940.1833	992882.9827	23.4700	0.0000	0.0000	1.4210	18.3940	36.5940	0.0000	0.0000	0.0000
516.0000	4939.0446	992881.7674	23.5500	0.0000	0.0000	1.4210	18.3940	36.5855	0.0000	0.0000	0.0000
517.0000	4940.4648	992882.7815	23.6600	0.0000	0.0000	1.4210	18.3940	36.5960	0.0000	0.0000	0.0000
518.0000	4939.8685	992881.4826	23.7200	0.0000	0.0000	1.4210	18.3940	36.5916	0.0000	0.0000	0.0000
519.0000	4939.0446	992881.9851	23.6300	0.0000	0.0000	1.4210	18.3940	36.5855	0.0000	0.0000	0.0000
520.0000	4943.1644	992882.0358	23.4100	0.0000	0.0000	1.4210	18.3940	36.6160	0.0000	0.0000	0.0000
521.0000	4938.5353	992882.7764	23.1300	0.0000	0.0000	1.4210	18.3940	36.5817	0.0000	0.0000	0.0000
522.0000	4938.6761	992882.5382	23.2000	0.0000	0.0000	1.4210	18.3940	36.5828	0.0000	0.0000	0.0000
523.0000	4939.2723	992882.7260	23.7000	0.0000	0.0000	1.4210	18.3940	36.5872	0.0000	0.0000	0.0000
524.0000	4939.3593	992882.9254	24.1700	0.0000	0.0000	1.4210	18.3940	36.5878	0.0000	0.0000	0.0000
525.0000	4938.1668	992883.6065	23.8900	0.0000	0.0000	1.4210	18.3940	36.5790	0.0000	0.0000	0.0000
526.0000	4940.5518	992882.5471	23.4000	0.0000	0.0000	1.4210	18.3940	36.5967	0.0000	0.0000	0.0000
527.0000	4940.5518	992882.9579	23.2600	0.0000	0.0000	1.4210	18.3940	36.5967	0.0000	0.0000	0.0000
528.0000	4939.9555	992883.4623	23.2000	0.0000	0.0000	1.4210	18.3940	36.5923	0.0000	0.0000	0.0000
529.0000	4938.5353	992882.9155	23.1600	0.0000	0.0000	1.4210	18.3940	36.5817	0.0000	0.0000	0.0000
530.0000	4941.2350	992882.5986	23.1900	0.0000	0.0000	1.4210	18.3940	36.6017	0.0000	0.0000	0.0000
531.0000	4940.1833	992882.8580	23.1900	0.0000	0.0000	1.4210	18.3940	36.5940	0.0000	0.0000	0.0000
532.0000	4941.1480	992881.8990	23.2800	0.0000	0.0000	1.4210	18.3940	36.6011	0.0000	0.0000	0.0000
533.0000	4938.9908	992885.3917	23.3200	0.0000	0.0000	1.4210	18.3940	36.5851	0.0000	0.0000	0.0000
534.0000	4940.9203	992884.1385	23.3700	0.0000	0.0000	1.4210	18.3940	36.5994	0.0000	0.0000	0.0000
535.0000	4940.5518	992886.1731	23.4400	0.0000	0.0000	1.4210	18.3940	36.5967	0.0000	0.0000	0.0000
536.0000	4938.9038	992885.0320	23.4100	0.0000	0.0000	1.4210	18.3940	36.5845	0.0000	0.0000	0.0000
537.0000	4939.3593	992885.2432	23.4600	0.0000	0.0000	1.4210	18.3940	36.5878	0.0000	0.0000	0.0000
538.0000	4940.5518	992884.1247	23.5400	0.0000	0.0000	1.4210	18.3940	36.5967	0.0000	0.0000	0.0000
539.0000	4942.1127	992885.1055	23.5000	0.0000	0.0000	1.4210	18.3940	36.6082	0.0000	0.0000	0.0000
540.0000	4938.9038	992885.1701	23.4600	0.0000	0.0000	1.4210	18.3940	36.5845	0.0000	0.0000	0.0000
541.0000	4939.3593	992884.8831	23.4700	0.0000	0.0000	1.4210	18.3940	36.5878	0.0000	0.0000	0.0000
542.0000	4939.8685	992885.1735	23.3300	0.0000	0.0000	1.4210	18.3940	36.5916	0.0000	0.0000	0.0000
543.0000	4939.0446	992885.0358	23.3400	0.0000	0.0000	1.4210	18.3940	36.5855	0.0000	0.0000	0.0000
544.0000	4939.8685	992884.0600	23.4900	0.0000	0.0000	1.4210	18.3940	36.5916	0.0000	0.0000	0.0000
545.0000	4940.9203	992885.8838	23.4300	0.0000	0.0000	1.4210	18.3940	36.5994	0.0000	0.0000	0.0000
546.0000	4938.5353	992885.9944	23.2200	0.0000	0.0000	1.4210	18.3940	36.5817	0.0000	0.0000	0.0000
547.0000	4937.8521	992885.4596	23.0900	0.0000	0.0000	1.4210	18.3940	36.5767	0.0000	0.0000	0.0000
548.0000	4938.3946	992885.5626	23.0500	0.0000	0.0000	1.4210	18.3940	36.5807	0.0000	0.0000	0.0000
549.0000	4939.2723	992885.8092	22.8300	0.0000	0.0000	1.4210	18.3940	36.5872	0.0000	0.0000	0.0000
550.0000	4939.9555	992885.3998	22.7100	0.0000	0.0000	1.4210	18.3940	36.5923	0.0000	0.0000	0.0000
551.0000	4937.6244	992885.8676	22.8100	0.0000	0.0000	1.4210	18.3940	36.5750	0.0000	0.0000	0.0000
552.0000	4938.9038	992885.1943	22.8600	0.0000	0.0000	1.4210	18.3940	36.5845	0.0000	0.0000	0.0000
553.0000	4940.4648	992885.0807	22.9800	0.0000	0.0000	1.4210	18.3940	36.5960	0.0000	0.0000	0.0000
554.0000	4940.0963	992885.3315	22.9700	0.0000	0.0000	1.4210	18.3940	36.5933	0.0000	0.0000	0.0000
555.0000	4939.2723	992886.1113	22.9000	0.0000	0.0000	1.4210	18.3940	36.5872	0.0000	0.0000	0.0000
556.0000	4939.7278	992886.2137	22.9300	0.0000	0.0000	1.4210	18.3940	36.5906	0.0000	0.0000	0.0000
